# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:31:47": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:31:47", "device connection": "BTH00:07:80:0F:31:47", "sampling rate": 1000, "resolution": [16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-2-6", "time": "10:58:39.431", "channels": [1], "sensor": ["ECG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": [""]}}
# EndOfHeader
0	0	31400	
1	0	31796	
2	0	32320	
3	0	32784	
4	0	32968	
5	0	32956	
6	0	32944	
7	0	33056	
8	0	33060	
9	0	32840	
10	0	32712	
11	0	32628	
12	0	32616	
13	0	32648	
14	0	32604	
15	0	32484	
16	0	32386	
17	0	32344	
18	0	32240	
19	0	32084	
20	0	31816	
21	0	31592	
22	0	31424	
23	0	31092	
24	0	30644	
25	0	30440	
26	0	30484	
27	0	30724	
28	0	30984	
29	0	31048	
30	0	31284	
31	0	31896	
32	0	32460	
33	0	32892	
34	0	33060	
35	0	33128	
36	0	33088	
37	0	33144	
38	0	33272	
39	0	33248	
40	0	33108	
41	0	32988	
42	0	32860	
43	0	32850	
44	0	32824	
45	0	32744	
46	0	32698	
47	0	32608	
48	0	32448	
49	0	32400	
50	0	32368	
51	0	32264	
52	0	32288	
53	0	32382	
54	0	32288	
55	0	32176	
56	0	32184	
57	0	32144	
58	0	32136	
59	0	32152	
60	0	32194	
61	0	32330	
62	0	32300	
63	0	32276	
64	0	32248	
65	0	32052	
66	0	31760	
67	0	31546	
68	0	31616	
69	0	31868	
70	0	32152	
71	0	32464	
72	0	32788	
73	0	33036	
74	0	33260	
75	0	33512	
76	0	33556	
77	0	33448	
78	0	33216	
79	0	32736	
80	0	32528	
81	0	32600	
82	0	32728	
83	0	33040	
84	0	33080	
85	0	32888	
86	0	32588	
87	0	32436	
88	0	32376	
89	0	32026	
90	0	31516	
91	0	31260	
92	0	31436	
93	0	31824	
94	0	32168	
95	0	32248	
96	0	32304	
97	0	32332	
98	0	32392	
99	0	32616	
100	0	32984	
101	0	33396	
102	0	33674	
103	0	34104	
104	0	34608	
105	0	34808	
106	0	34740	
107	0	34500	
108	0	34212	
109	0	34016	
110	0	34064	
111	0	34244	
112	0	34344	
113	0	34456	
114	0	34216	
115	0	33808	
116	0	33496	
117	0	33376	
118	0	33280	
119	0	33308	
120	0	33300	
121	0	33276	
122	0	33152	
123	0	32936	
124	0	32728	
125	0	32556	
126	0	32448	
127	0	32412	
128	0	32604	
129	0	32954	
130	0	33284	
131	0	33644	
132	0	34042	
133	0	34160	
134	0	34100	
135	0	33804	
136	0	33376	
137	0	33060	
138	0	32856	
139	0	33040	
140	0	33528	
141	0	33820	
142	0	34008	
143	0	34268	
144	0	34204	
145	0	33856	
146	0	33524	
147	0	33172	
148	0	33072	
149	0	32996	
150	0	32864	
151	0	32952	
152	0	33212	
153	0	33664	
154	0	34192	
155	0	34700	
156	0	35060	
157	0	35272	
158	0	35360	
159	0	35324	
160	0	35196	
161	0	34992	
162	0	34932	
163	0	34832	
164	0	34472	
165	0	33972	
166	0	33340	
167	0	32682	
168	0	32072	
169	0	31812	
170	0	31996	
171	0	32696	
172	0	33868	
173	0	34889	
174	0	35548	
175	0	35928	
176	0	36186	
177	0	36296	
178	0	36296	
179	0	36033	
180	0	35688	
181	0	35112	
182	0	34456	
183	0	33874	
184	0	33280	
185	0	32744	
186	0	32308	
187	0	32184	
188	0	32476	
189	0	33292	
190	0	34376	
191	0	35156	
192	0	35584	
193	0	35856	
194	0	36012	
195	0	35984	
196	0	35772	
197	0	35368	
198	0	35076	
199	0	34704	
200	0	34324	
201	0	33860	
202	0	33840	
203	0	34080	
204	0	34372	
205	0	34640	
206	0	34860	
207	0	34996	
208	0	34984	
209	0	34840	
210	0	34664	
211	0	34490	
212	0	34436	
213	0	34384	
214	0	34236	
215	0	33976	
216	0	33760	
217	0	33456	
218	0	32980	
219	0	32784	
220	0	32772	
221	0	32804	
222	0	32760	
223	0	32640	
224	0	32440	
225	0	32314	
226	0	32140	
227	0	32132	
228	0	32236	
229	0	32384	
230	0	32492	
231	0	32562	
232	0	32764	
233	0	33092	
234	0	33424	
235	0	33516	
236	0	33600	
237	0	33600	
238	0	33332	
239	0	33048	
240	0	32804	
241	0	32340	
242	0	31824	
243	0	31648	
244	0	31844	
245	0	32052	
246	0	32016	
247	0	31748	
248	0	31576	
249	0	31674	
250	0	31802	
251	0	31780	
252	0	31808	
253	0	31820	
254	0	31752	
255	0	31538	
256	0	31272	
257	0	30880	
258	0	30528	
259	0	30400	
260	0	30528	
261	0	30592	
262	0	30520	
263	0	30584	
264	0	30828	
265	0	31104	
266	0	31288	
267	0	31356	
268	0	31384	
269	0	31476	
270	0	31620	
271	0	31556	
272	0	31364	
273	0	31220	
274	0	31040	
275	0	30812	
276	0	30616	
277	0	30692	
278	0	30940	
279	0	31088	
280	0	31240	
281	0	31512	
282	0	31612	
283	0	31528	
284	0	31048	
285	0	30612	
286	0	30458	
287	0	30658	
288	0	31088	
289	0	31740	
290	0	32240	
291	0	32368	
292	0	32260	
293	0	32124	
294	0	31930	
295	0	31616	
296	0	31100	
297	0	30708	
298	0	30644	
299	0	30708	
300	0	30828	
301	0	31096	
302	0	31412	
303	0	31428	
304	0	31028	
305	0	30584	
306	0	30424	
307	0	30624	
308	0	31224	
309	0	32016	
310	0	32724	
311	0	33008	
312	0	33048	
313	0	33000	
314	0	32804	
315	0	32460	
316	0	32032	
317	0	31756	
318	0	31596	
319	0	31352	
320	0	31344	
321	0	31376	
322	0	31296	
323	0	31108	
324	0	30528	
325	0	29848	
326	0	29324	
327	0	28997	
328	0	29040	
329	0	29488	
330	0	30296	
331	0	31240	
332	0	32048	
333	0	32652	
334	0	32864	
335	0	32616	
336	0	32496	
337	0	32528	
338	0	32560	
339	0	32660	
340	0	32722	
341	0	32834	
342	0	33044	
343	0	33148	
344	0	32996	
345	0	32748	
346	0	32536	
347	0	32248	
348	0	31976	
349	0	31964	
350	0	32048	
351	0	32120	
352	0	32460	
353	0	32712	
354	0	32572	
355	0	32276	
356	0	32056	
357	0	31776	
358	0	31624	
359	0	31674	
360	0	31968	
361	0	32372	
362	0	32616	
363	0	32732	
364	0	32660	
365	0	32384	
366	0	32036	
367	0	31632	
368	0	31332	
369	0	31104	
370	0	30916	
371	0	30924	
372	0	31112	
373	0	31490	
374	0	31920	
375	0	32112	
376	0	32084	
377	0	31988	
378	0	31872	
379	0	31840	
380	0	31920	
381	0	32052	
382	0	32270	
383	0	32536	
384	0	32616	
385	0	32548	
386	0	32516	
387	0	32180	
388	0	31976	
389	0	31988	
390	0	31812	
391	0	31680	
392	0	31792	
393	0	32016	
394	0	31936	
395	0	31548	
396	0	31012	
397	0	30684	
398	0	30752	
399	0	30932	
400	0	30884	
401	0	31204	
402	0	31968	
403	0	32536	
404	0	32616	
405	0	32332	
406	0	31952	
407	0	31800	
408	0	31496	
409	0	31328	
410	0	31420	
411	0	31372	
412	0	31112	
413	0	30952	
414	0	30844	
415	0	30748	
416	0	30476	
417	0	30288	
418	0	30600	
419	0	30964	
420	0	31116	
421	0	31420	
422	0	31912	
423	0	32216	
424	0	32004	
425	0	31564	
426	0	31561	
427	0	32192	
428	0	32836	
429	0	33044	
430	0	32744	
431	0	32424	
432	0	32666	
433	0	33348	
434	0	34052	
435	0	34196	
436	0	33996	
437	0	33464	
438	0	32804	
439	0	32080	
440	0	31332	
441	0	30812	
442	0	30784	
443	0	30976	
444	0	31440	
445	0	32080	
446	0	32448	
447	0	32456	
448	0	32576	
449	0	32896	
450	0	33168	
451	0	33116	
452	0	33036	
453	0	32796	
454	0	31956	
455	0	30936	
456	0	30280	
457	0	29924	
458	0	30124	
459	0	30832	
460	0	31868	
461	0	32984	
462	0	33984	
463	0	34548	
464	0	34760	
465	0	34632	
466	0	34160	
467	0	33516	
468	0	33064	
469	0	32812	
470	0	32612	
471	0	32436	
472	0	32186	
473	0	32012	
474	0	31836	
475	0	31516	
476	0	31160	
477	0	30928	
478	0	30544	
479	0	30072	
480	0	29776	
481	0	29370	
482	0	28776	
483	0	28396	
484	0	28528	
485	0	29136	
486	0	29856	
487	0	30472	
488	0	31592	
489	0	32936	
490	0	33968	
491	0	34636	
492	0	34984	
493	0	35364	
494	0	35972	
495	0	36312	
496	0	36157	
497	0	35832	
498	0	35628	
499	0	35372	
500	0	35080	
501	0	34684	
502	0	34320	
503	0	33684	
504	0	32572	
505	0	31132	
506	0	29868	
507	0	28748	
508	0	27648	
509	0	26856	
510	0	26544	
511	0	26828	
512	0	27732	
513	0	28888	
514	0	29800	
515	0	30404	
516	0	30944	
517	0	31280	
518	0	31368	
519	0	31212	
520	0	31352	
521	0	32116	
522	0	33152	
523	0	33600	
524	0	33248	
525	0	32560	
526	0	32170	
527	0	32024	
528	0	31788	
529	0	31840	
530	0	32284	
531	0	32916	
532	0	33196	
533	0	33224	
534	0	33292	
535	0	33281	
536	0	32824	
537	0	32170	
538	0	31688	
539	0	31784	
540	0	32436	
541	0	33364	
542	0	34180	
543	0	34432	
544	0	34184	
545	0	33976	
546	0	33708	
547	0	33304	
548	0	32880	
549	0	32880	
550	0	33640	
551	0	34312	
552	0	34256	
553	0	33632	
554	0	32688	
555	0	31928	
556	0	31448	
557	0	31272	
558	0	31402	
559	0	31528	
560	0	31724	
561	0	32324	
562	0	32792	
563	0	33018	
564	0	33008	
565	0	32888	
566	0	32548	
567	0	31946	
568	0	31544	
569	0	31316	
570	0	31182	
571	0	30650	
572	0	30192	
573	0	30220	
574	0	30604	
575	0	30808	
576	0	30464	
577	0	29592	
578	0	28472	
579	0	27504	
580	0	26708	
581	0	26360	
582	0	27066	
583	0	28874	
584	0	31284	
585	0	34042	
586	0	36556	
587	0	38336	
588	0	39280	
589	0	39532	
590	0	39328	
591	0	39000	
592	0	38848	
593	0	38656	
594	0	38124	
595	0	37520	
596	0	36740	
597	0	35832	
598	0	35064	
599	0	34404	
600	0	33836	
601	0	33356	
602	0	33136	
603	0	33216	
604	0	33496	
605	0	33544	
606	0	33688	
607	0	33780	
608	0	33328	
609	0	32756	
610	0	32096	
611	0	31610	
612	0	30796	
613	0	29408	
614	0	28176	
615	0	27300	
616	0	26560	
617	0	26024	
618	0	26360	
619	0	27906	
620	0	30048	
621	0	31905	
622	0	33104	
623	0	33924	
624	0	34580	
625	0	34764	
626	0	34688	
627	0	34488	
628	0	33928	
629	0	32912	
630	0	31848	
631	0	30606	
632	0	28900	
633	0	27422	
634	0	26426	
635	0	25410	
636	0	23948	
637	0	22872	
638	0	22640	
639	0	23268	
640	0	24348	
641	0	25594	
642	0	27336	
643	0	30032	
644	0	33642	
645	0	36848	
646	0	38704	
647	0	39920	
648	0	41008	
649	0	41528	
650	0	41348	
651	0	40824	
652	0	40584	
653	0	40676	
654	0	40228	
655	0	39580	
656	0	38944	
657	0	38208	
658	0	37120	
659	0	35816	
660	0	34564	
661	0	33552	
662	0	32740	
663	0	32268	
664	0	32026	
665	0	32148	
666	0	32376	
667	0	32276	
668	0	31984	
669	0	31960	
670	0	32036	
671	0	31788	
672	0	31420	
673	0	31200	
674	0	31112	
675	0	31170	
676	0	31460	
677	0	31968	
678	0	32592	
679	0	33188	
680	0	33376	
681	0	33424	
682	0	33276	
683	0	33052	
684	0	33132	
685	0	33492	
686	0	33368	
687	0	32464	
688	0	31772	
689	0	31308	
690	0	30900	
691	0	30568	
692	0	30620	
693	0	30924	
694	0	30588	
695	0	29392	
696	0	27754	
697	0	26116	
698	0	25018	
699	0	24728	
700	0	25360	
701	0	27144	
702	0	30264	
703	0	33544	
704	0	36428	
705	0	38388	
706	0	39624	
707	0	40032	
708	0	39456	
709	0	38680	
710	0	38088	
711	0	37220	
712	0	36120	
713	0	35376	
714	0	34632	
715	0	34156	
716	0	33796	
717	0	33624	
718	0	33564	
719	0	33584	
720	0	33676	
721	0	33684	
722	0	33208	
723	0	32328	
724	0	30856	
725	0	28816	
726	0	26976	
727	0	26206	
728	0	26248	
729	0	26672	
730	0	27360	
731	0	28176	
732	0	28858	
733	0	29248	
734	0	29672	
735	0	30496	
736	0	31672	
737	0	33192	
738	0	34944	
739	0	36288	
740	0	37708	
741	0	38656	
742	0	39248	
743	0	39664	
744	0	39824	
745	0	39584	
746	0	39160	
747	0	38548	
748	0	37772	
749	0	37080	
750	0	37008	
751	0	37248	
752	0	36916	
753	0	36072	
754	0	34904	
755	0	33416	
756	0	31552	
757	0	29024	
758	0	26138	
759	0	23884	
760	0	22392	
761	0	21730	
762	0	21896	
763	0	23044	
764	0	25040	
765	0	27916	
766	0	31048	
767	0	33748	
768	0	36148	
769	0	37984	
770	0	39456	
771	0	40660	
772	0	40712	
773	0	39920	
774	0	38960	
775	0	37904	
776	0	36120	
777	0	34268	
778	0	33128	
779	0	32344	
780	0	31692	
781	0	31626	
782	0	32052	
783	0	32552	
784	0	32712	
785	0	32852	
786	0	33028	
787	0	32688	
788	0	31800	
789	0	30272	
790	0	27890	
791	0	24630	
792	0	21246	
793	0	18620	
794	0	17738	
795	0	19048	
796	0	22340	
797	0	27116	
798	0	32408	
799	0	36696	
800	0	39580	
801	0	41308	
802	0	42044	
803	0	42128	
804	0	41856	
805	0	41172	
806	0	40152	
807	0	38656	
808	0	36892	
809	0	35104	
810	0	33360	
811	0	31884	
812	0	30516	
813	0	28924	
814	0	27376	
815	0	25834	
816	0	24092	
817	0	22256	
818	0	20913	
819	0	20601	
820	0	21354	
821	0	23420	
822	0	26592	
823	0	30276	
824	0	34040	
825	0	37304	
826	0	39052	
827	0	39828	
828	0	40024	
829	0	39880	
830	0	39396	
831	0	38120	
832	0	36340	
833	0	34536	
834	0	31928	
835	0	29204	
836	0	26696	
837	0	24692	
838	0	23612	
839	0	23680	
840	0	24900	
841	0	27056	
842	0	29280	
843	0	31520	
844	0	33608	
845	0	35744	
846	0	37856	
847	0	40036	
848	0	41656	
849	0	42804	
850	0	43936	
851	0	45152	
852	0	46196	
853	0	46280	
854	0	45568	
855	0	44172	
856	0	42088	
857	0	39828	
858	0	37432	
859	0	33833	
860	0	29392	
861	0	25464	
862	0	23016	
863	0	22272	
864	0	22188	
865	0	22976	
866	0	26480	
867	0	30282	
868	0	32968	
869	0	34310	
870	0	34948	
871	0	36068	
872	0	37600	
873	0	38984	
874	0	39896	
875	0	40716	
876	0	41600	
877	0	41792	
878	0	41072	
879	0	39888	
880	0	38288	
881	0	36636	
882	0	35512	
883	0	34944	
884	0	34064	
885	0	33234	
886	0	32472	
887	0	31960	
888	0	30764	
889	0	27844	
890	0	24544	
891	0	21440	
892	0	19338	
893	0	18804	
894	0	20644	
895	0	24656	
896	0	29200	
897	0	33492	
898	0	36956	
899	0	38304	
900	0	37568	
901	0	36250	
902	0	35064	
903	0	33716	
904	0	32256	
905	0	30988	
906	0	29772	
907	0	28724	
908	0	27180	
909	0	25800	
910	0	24240	
911	0	23282	
912	0	24416	
913	0	27328	
914	0	31716	
915	0	36280	
916	0	39580	
917	0	42440	
918	0	44112	
919	0	44576	
920	0	44284	
921	0	42946	
922	0	41484	
923	0	40252	
924	0	39156	
925	0	38192	
926	0	35834	
927	0	31744	
928	0	27156	
929	0	22788	
930	0	18604	
931	0	14934	
932	0	11178	
933	0	7492	
934	0	5322	
935	0	6687	
936	0	11784	
937	0	18912	
938	0	27228	
939	0	36016	
940	0	42772	
941	0	46208	
942	0	47424	
943	0	46704	
944	0	45384	
945	0	44032	
946	0	42932	
947	0	41844	
948	0	40676	
949	0	39140	
950	0	37672	
951	0	36160	
952	0	34604	
953	0	32856	
954	0	31796	
955	0	32188	
956	0	33372	
957	0	34976	
958	0	36754	
959	0	38136	
960	0	38928	
961	0	39404	
962	0	39744	
963	0	39488	
964	0	37964	
965	0	35692	
966	0	33468	
967	0	31500	
968	0	30049	
969	0	29120	
970	0	28564	
971	0	28824	
972	0	29388	
973	0	29424	
974	0	28612	
975	0	27292	
976	0	25316	
977	0	23084	
978	0	21280	
979	0	20448	
980	0	21448	
981	0	24340	
982	0	27852	
983	0	31728	
984	0	36318	
985	0	40808	
986	0	44016	
987	0	45072	
988	0	44904	
989	0	44284	
990	0	42444	
991	0	39464	
992	0	35284	
993	0	30064	
994	0	24988	
995	0	19420	
996	0	14404	
997	0	11193	
998	0	9620	
999	0	10138	
1000	0	12104	
1001	0	16330	
1002	0	22928	
1003	0	30528	
1004	0	38908	
1005	0	45188	
1006	0	49728	
1007	0	52456	
1008	0	52944	
1009	0	51072	
1010	0	47856	
1011	0	43812	
1012	0	39820	
1013	0	36456	
1014	0	33866	
1015	0	32336	
1016	0	32140	
1017	0	32440	
1018	0	32816	
1019	0	33040	
1020	0	33576	
1021	0	34640	
1022	0	36244	
1023	0	38288	
1024	0	40064	
1025	0	41132	
1026	0	41248	
1027	0	40776	
1028	0	40336	
1029	0	39688	
1030	0	38756	
1031	0	38012	
